"","genre","id","author","title","year","text_lemm"
"141","BL","B_54_1842_N_S.txt","<Ступин Н.>","Жених-мертвец",1842,"I.
светить месяц за гора,
чистый полночный свод небо,
ветер тихий струя
шелестеть зеленый лес.

спать природа, лишь, пора,
взор сова в лес блеснуть
и, качать голова,
филин крыло махнуть.

отразиться в река волнистый,
разливаться луна 
полоса серебристый...
за волна бежать волна.

по дорога, над река,
в каска рыцарь молодой
ехать пара ворона
до невеста дорогой.

пыль клубиться под нога
дружный воин конь,
грива подниматься столб,
блистать золото ремень.

как прохладно ветер веять,
как все тихо, все молчать...
вот и холм в давать чернеть,
и огонь чуть, чуть гореть.

то огонь лучина яркий...
знать, невеста не спать;
видно, бедный, за прялка,
жених к себя ждать.

— ну, лихой!...весело...
скоро, скоро отдых мой! —
стук копыто еще сильно
зазвучать в тишь ночной.

II.
""что за прах, брать зевота ...
отдыхать же, садиться к окно ...
хоть ты что — не йдет работа
мой веретено.

""уж давно в окошко этот
не глядеть я на луг,
уж давно, с былой привет,
не езжать ко я мой друг.

""как копыто ступня глухой...
будто воин молодой ...
словно конь вороной
по дорога над река ...

""нет! давно в могила хладный
друг мой, бледный и немой ...
о, все близко... месяц жадный!
что блестеть над голова?...

""полно, месяц, давать обнимать я
друг милый в полночь,
давать к грудь мой прижимать я...
пожалеть младой дочь.

""нет! давно он в горний мир...
если ж он, мой окно,
растворяться для друг широко;
отдыхать веретено ...""

III.
— полно, дева, ты любить...
разлучаться с змея-тоска...
что за страх, или забывать
поцелуй прощальный мой?

— вспомнить время золотой...
о, теперь блаженный час!
за единый миг с ты
весь век проходить у мы!

— замок мой в давать синеть,
за зубчатый стена;
там зефир прохлада веять
над зеленый мурава.

- там нет пропасть глубокий,
там не видный скука след,
там на площадь широкий
переливный водомет.

— там весь радость земной,
виться там пернатое рой,
там русалка молодой
с черный-власый коса.

— там — то облако, пора,
обертываться в чудный храм,
то куриться над земля
благовонный фимиам.

IV.
светить месяц за гора,
чистый полночный свод небо,
изредка, как зверь завыть,
зашуметь дремучий лес.

то, пора, сова два глаз,
в темнота густой ветвь,
заблестеть, как два алмаз,
искра радужный огонь.

отразиться в река волнистый
умываться луна,
и кипеть на влага чистый
поседелый волна.

по дорога, над река,
с дева витязь гробовой
ехать пара ворона,
только пыль клубить стена.

ехать поле и лес
тень с невеста молодой...
вот, вблизи, за дерево,
замок с башня вековой.

- вот, девица, близко к дом.
здесь мы быть пировать.
сладко воин младой
сердце к сердце прижимать.

— вот, все близко конь мчаться;
близко к храмина мой;
в она, красавица, венчаться
быть через девять день.

— в этот замок много чудо,
все, что надо — здесь, с ты:
и японский посуда,
и ложница, и покой ...

- чем без мать родимый
жить без муж, без отец,
хорошо другой быть любимый
быть жена молодец. —

""друг давно в могила хладный,
прах его давно зарывать!...
я ужасный взор твой жадный...""
лора с тень говорить.

— полно, девица, не бояться,
о, невеста, что с ты?
с друг ехать, успокаиваться ...
страшно что ль ты со я?...

— чем без мать родимый
жить без муж, без отец,
весь же хороший быть любимый
и подруга мертвец.

— близко к дом, близко к пир...
я все тот же, как живой;
только теплый квартира
не менять на дом мой.

— быть особый род забава
за предел гроб:
нет земной, суетный слава,
нет ненавистный враг ...

— ну, лихой!... весело! ...
близко, близко отдых мой!...
стук копыто еще сильно
раздаваться в тишь ночной.
"
"142","BL","B_55_1842_Rumyantsev.txt","Румянцев Г.","Осетинец",1842,"питомец гора, питомец воля —
черкес гарцевать в дикий поле,
броня оковывать боевой,
колчан и стрела за спина.

сидеть он гордо, статный, ловкий,
в один рука блестеть булат,
в другой тяжелый винтовка,
над шлем три перо дрожать.

куда направлять путь боец?
куда нестись, осетинец?
кто готовить свой свинец?
кто нести он в гостинец?

""конь мой бурный, конь ретивый!
ты умчать я, умчать!...
через гора, через нива
прелетать, перескакать!
мчать туда, где быстро-струйный
терек пенистый журчать,
где джяуров лагерь буйный
вольный песня греметь!
там один казак удалый,
чернокудрый и в ус, —
на его ли — на рука
розон горный, розон алый.....
то не роза — дева рая,
и пылкий, и горячий,
и целовать, и ласкать
обнимать усач...
уж как грянуть к они нежданный —
каленый стрела влетать, —
пуля меткий, пуля бранный
лоб казацкий провинчивать.
а ты, мой лезгинка,
черноокий краса,
погубить я, как былинка
губить божий гроза!
в грудь белый вонзать я
каленый лезвие —
вероломный твой
сердце вырывать, уносить я!...
и тогда, казак лихой,
у невеста у чужой
снова сердце не отнимать,
с жаркий страсть не обнимать,
стан лезгинка молодой...""
"
"143","BL","B_56_1842_Voronov.txt","Воронов Н.","Песня",1842,"меж гранитный скала
и клокотать и шуметь
море бурный волна. —
дева море говорить:
""море, море! где ж заветный
""друг мой сердце, ты сказать?""
море плескать безответный
и синеться вдали.

небосклон одеваться туча.
ветер выть и свистеть
и вздымать прах летучий. —
дева ветер говорить:
""ветер, ветер! прямо к юг
""ты от север подуть,
""и доставлять с любовь к друг
""мой последний поцелуй"".

распустя по ветер крыло,
ворон за море лететь;
море стонать от усилие,
дева ворона кричать:
""ворон, ворона! друг печальный!
""отлетать в дальний путь,
""ты отдавать поклон прощальный
""друг сердце не забывать.""

что же ворон? — ворон крикнуть!
полететь искать могила. —
меж скала ветер свистнуть
и протяжно вдруг завыть.
зашуметь, заплескивать
море вдруг перед гроза;
виться с вихорь покрывало;
дева бороться с волна!..
"
"144","BL","B_57_1842_Voronov.txt","Воронов Н.","Я помню",1842,"я помнить ночь один,
беседка, лепет струя —
и дева — и луна —
и страстный поцелуй.

я помнить при луна
тот дева бледный лик;
кто выражать вполне
прощальный этот миг?

я помнить, как она,
бывало, вечерок,
в раздумье и грустный
сидеть под окно.

я помнить блеск кольцо
угрюмый я быть и злой,
когда с она от венец
не милый рядом идти.

я помнить, раз в тень
сверкнуть грозно сталь;
на место тот в кровь
находить один вуаль.

с тот пора, лишь помнить я
меч острый, да гранит
молиться! — а месть-змея
в грудь мой шипеть.
"
"145","BL","B_58_1843_Kolotenko.txt","Колотенко Н.","Разрытая могила",1843,"бить полночь...стук лопата —
остров мрачный пробуждать.
океан, в давать, косматый
голова потрясать.
над могила факел тмиться.
верно, то, в немой тишь,
крыть злобный кровопийца —
жертва варварский душа.
кто вы? знать златопоклонец, —
знать, почуять тяжкий клад,
исторгать червонец
сталь ржавый лопата? —
рыть...рыть...длиться время...
заступ грянуть об свинец...
и поблекнуть жатва семя
вынимать наконец.
ниц упасть народ коварный...
трудно-ль быть предузнавать,
что в земля неблагодарный
не взростет оно опять?
напоить ль его туча ?
прохлаждать ль его ночь?—
сбивать крышка...вставать, могучий!..
вставать могучий не в мочь.
помнить я: то витязь грозный;
след его — и смерть и стон...
и россия пир морозный,
и ты, наполеон!
вставать, взглядывать: ты признавать...
а на славный — век наш скупой!...
вот из прах исторгать
прошлый слава чахлый труп....
смолкать все! и стук лопата
остров мрачный не смущать;
но корабль, как дух, крылатый —
прах тот к север помчать.
"
"146","BL","B_59_1843_Tokarev.txt","<Токарев Г.А.>","Борджио",1843,"	в поле мрачно, в поле черно
	как в подземный глубина,
	пусто, душно все и темно,
	как в могильный сторона.

	все подернулось мгла —
	месяц, звезда, небо,
	и туманный фата
	все покрылисить лес.—

	и нависать страшно, туча
	загуливать в небо;
	сонм их мрачный и летучий
	отражаться весь с волна.

	лишь пора луна златой
	заглядывать из облако;
	но стыдливый, младой
	зреть не хотеть адский ковы.

	спать, человек! спать земля!
	почва чистый твой
	да не узреть злодеяние —
	узы святой поругание !

вот кто-то вдали показываться на черный конь;
в шелом, с копье и с меч и в стальной он броня.

	полк вал взвиваться зыбучий,
	встрепенулисить лес,
	всколыхнулисить все туча
	застонать небо.

	гром ударять, прокатиться,
	крикнуть филин над стена;
	в перекат гром продлиться
	и окликать часовой.

вот всадник все близко, да близко; он мчаться лететь,
и биться, и пыхать конь борзый под он и храпеть.

и вот он примчаться ко брег морской, и становиться он над море
задумчивый; терзаться он совесть что-ли? иль страх, иль горе ?
и мертвый тело виднеться на крупа конь за седло. —
убийца быть всадник, а мертвый быть юлий. его топор

сражать он и в море низринуть его брат хотеть
и к море за то прискакивать; но конь борзый храпеть
он грызть удила и злодейство участник быть не хотеть.

	вдруг ударять гром небесный;
	молнье змий извиваться;
	отражать свой блеск чудесный ,
	в море вдруг оно вливаться.

	вдруг все вспыхивать лес,
	перекат застучать
	и ночной небо
	огонь беглый заблестеть.

и всадник дрожать и трепетать; он объять вдруг страх;
но голос вещий небо злодей не внимать; —
он быстро с конь соскакивать и один с он мах
труп брат, убивать он, он вдруг в море бросать.

и страшно подвигибаться море и алчно разевать зев,
на берег плеснуть, вал всколыхиваться и кругом пойти
и дрогнуть море и в бездна сокрыться вдруг труп.

	вихорь рвануться, полететь,
	ринуться ватага туча,
	океан кипеть зыбучий,
	как вепрь яростный, реветь .

	гром грохотать и разить,
	вторить стон он в лес,
	вихорь гулять в небо,
	море пена кипеть.

	вал бурный толпа,
	порываться на скала,
	выть страшно голос
	зверь черный вал.—

	ветер свистать, ветер ныть,
	то он стлаться, то рвать;
	вдруг застонать и завыть
	пена прах с себя нести,

	иль неистово ударять
	вдруг на лес и целый ряд
	ель, сосна он там валить;
	вихорь, срываться с цепь, рад.

природа! волноваться, бушевать! пусть весь стонать земля!
природа! природа! поругать святость твой!-
и мнить сей преступник не ведомый быть злодейство его;
брат родной незнаемый мнить он убивать свой; —

но принимать море и вихорь разнести по вселять
ужасный тайна: брат, связь с сестра осквернять,
из ревность, злоба, коварство вдруг брат убивать быть родной.
и гнев взожгласить природа и вихорь гласить свой.

	вихорь повсюду разглашать
	этот тайна злодеяние;
	громогласно протрубить
	узы святой поругание!
"
"147","BL","B_6_1840_Dolgorukov.txt","Долгоруков А. И.","Роковой удар",1840,"чернеть небо, меркнуть свет,
вздыматься туча громовой;
ямщик терять дорога след,
храпеть конь удалой.
с зловещий крик черный вран
лететь искать себя спасение,
и пилигрим из дальний страна
не чаять в страх возвращение
под кров отчизна дорогой,
где все что сердце быть милый,
и первый чувство залог святой
он в объятие манить.
уж близкий странствие конец:
он видеть пристань, край желание;
в душа его прочитывать творец
весь сила чувство и упование;
но свыше воля быть закон:
он сам бог не изменять,
и столько сильный власть он,
что власть закон подчинять.
удар свершаться роковой,
и странник, полный ожидание,
сражать стрела громовой
и путь свершать свой страдание!
"
"148","BL","B_60_1843_Tokarev.txt","<Токарев Г.А.>","Гитара",1843,"вот, закинуть плащ широкий,
дон гомес к окно идти
и, вздыхать о жестокий,
песнь на музыка класть. —

подходить к ее алтана,
снимать гитара он с плечо,
полилася без обман
песнь сильный и горячий.

чу — вдруг ставень подниматься,
шелохнуться на балкон;
песнь звучный раздаваться
похвала милый донья.

но когда аккорд любовь,
сильный, звучный, раздаваться,
враг к гомес приближаться:
""дон — красавец ! подождать —

""кабальеро! не угодно-ль
""вы свой меч с мой скрещивать
""ночь темный и не привольно-ль
""о краса мы спор решать?""

дон гомес в ответ ни слово,
плащ с себя скоро долой,
не страшасти враг злой,—
и меч вот наголо.

но недолго продолжаться
за красавица они бой; —
дон гомес вдруг зашататься,
рухнуть оземь голова.—

с тот пора его гитара
не слыхать во мгла ночной,
а число красота альгамбра
становиться мало один —

в монастырь она сокрыться
донья милый с тоска —
там о милый все молиться,
плакать сердце и душа.
"
"149","BL","B_61_1843_Tokarev.txt","<Токарев Г.А.>","Кладбище",1843,"ветер выть на кладбище,
ночь темный и холодный
и на смерть то жилище
смотреть бледный луна.

вот на памятник склоняться,
плакать, бедный жена, —
она муж вдруг лишаться —
здесь любовь схоронить. —

кудри ветер она виться,
грудь вздыматься тоска
и ручей слеза литься
с глаз на мрамор гробовой.

""весь надежда улетать
и разрушаться мечта,
мой день уж потемнеть,
милый! милый! о где ты?

пусть в дубрава ветер выть
пусть дождь хлынуть на я!
сердце бедный так ныть,
в он нет жизнь, ни огонь.

так пускай свой косой
смерть-злодейка я скашивать,
нет, разлука сей с ты,
друг, душа мой не сносить!

нет, любовь мой не гаснуть
вместе с жизнь молодой;
нет, она не улетать
вместе милый с душа.

ты уносить мой отрада
ты не мочь уж любить
и твой, мой друг, утрата
не мочь я переживать!""

из могила чу вдруг шепот,
он достигать она ухо. —
не ручей ли это ропот?
иль то ветер среди поле?

нет, слово то, а не звук
до ее ухо лететь,
чтоб утешать ее мука,
вот что она они гласить.

""нет, быть чувство за могила,
в она быть место для любовь;
так услышать я , друг милый! —
для ребенок мой жить!""
"
"150","BL","B_63_1843_Zhmakin.txt","Жмакин В.А.","Гирей",1843,"полнеба туча покрываться,
вдали в раскат гром греметь,
туман поле омрачаться,
и лес дремучий зашуметь.
окрестность весь одеваться мгла 
порывный ветер во тьма свистать 
и туча черный с гроза
по небосклон быстро гнать;
и свод небо сильно тмиться,
сильно раздаваться гром треск,
луна сокрыться — молния блеск
лишь озарять как днепр яриться,
как средь брег свой реветь
и черный туча воздымать,
в скала кремнистый ударять,
низринуть они во прах хотеть.
но кто в задумчивость томный,
на брег склонившися, сидеть?
печальный, мрачный и безмолвный,
в пучина черный глядеть? —
не внимать он громовой звук,
не слышать реветь ярый волна,
его душа подвластный мука,
его рассудок омрачать!
то быть гиря, жилец кавказ,
на он красивый чалма,
и в она два крупный алмаз,
и два бурмицкий зерно
в размер ровный красоваться;
и он как грозный исполин,
казаться дикий и нелюдимый;
но весь гирей любоваться.
и что ж теперь страдалец он.
в раздумье грустный и тяжелый
сидеть задумчивый над днепр,
и на чело его веселый
видный уныние печать?
кто ж пылкий овладевать душа?
за что он грудь кропить слеза?
о кто становиться юноша мечтать?...
вот он взглядывать на свод небесный,
тяжелый вздох туда посылать,
в тот край неведомый, чудесный,
простереть объятие и сказать:
""страна отец, страна родной!
я ваш изменник, я злодей...
я питать жизнь иной
средь я неведомый человек!
оставлять я курень родимый
и сакля тесный мой,
и верный друг мой, конь ретивый
я умчать в сей страна.
в ряд с российский полк
идти лев я против мусульманин,
искать я смерть меж ряд
и все страшило как ураган!
я любить русски брат,
я они стараться подражать.
но ах! родительский проклятие
давно я душа тяготить!
и если бы не ты мария!
я б давно мой верный конь
умчать опять в край родной,
но ты...и вдруг умолкнуть он;
тут гром ужасный разражаться,
со свист вихорь пролететь,
столетний дуб огонь покрываться,
и огонь сильно пламенеть.
по небо туча понеслисить,
все утихать — лишь пора
ужасный молния вилися
по твердь темно-голубой.
гиря вздыхать и вставать со брег;
быть чистый и ясный свод небо,
но он, как пленник в час побег
направлять путь свой в темный лес.
в дубрава томно извиваться,
шуметь между куст, ручей,
и сквозь дерево чуть освещаться
луна печальный мавзолей.
простой надпись дружба нежный,
в средина крест златой блестеть;
цветок расти вокруг небрежно
и урна на верх стоять.
но кто мелькнуть сквозь чаща лес?
чей вздох гиря услышать ты? —
скрывать мрачность завеса
от взор призрак черта.
он видеть дева молодой
идти к могила — и власы
на грудь волна упадать,
являть томный краса.
приходить, вздыхать и склоняться
к подножие мрамор,—слеза
на хладный камень покатиться,
как с роза утренний роса.
что ж наш гиря? — он весь внимание
он слышать дева тихий стон,
он слышать сердце трепетание
и к она прокрадываться он.
вдруг сердце радостно забиваться —
знакомый взгляд он повстречать...
душа черкес оживляться,
и он пред дева стоять.
""мария! ты ли? ......""и пред он
во все величие дева прекрасный
с огонь в око — любовь страстный
стоять дева вместе с он.
любовь и радость, страх, сомнение
в ее глаз гиря читать,
и сердце сильный биение
под дымка скромный замечать.
-""гиря, сказать, какой судьба
ты открываться этот путь?
куда лишь я один с мольба
ходить кропить слеза грудь!
вот здесь, смотреть,—она сказать.
лежать бесценный сердце прах.
прах мать!—и указывать
на урна хладный, в слеза.
я ты любить, знать я,
я сердце бедный вещать;
но я любить, гиря, ты
закон и вера запрещать.
наш строгий закон; у мы весь грех...
мы не велеть любить неверный,
хоть бог сказать: любить все,
но ты закон правоверный.
и так, мой друг, забывать я,
забывать, что в мир быть мария!...
я обрекать давно себя
на весь страдание роковой!
нести я свой тяжелый крест,
молчать, молюся и страдать,
и у печальный этот место
слеза грудь я облегчать.
о, если б знать ты, милый мой,
как вера чувство услаждать;
как упоительный с мольба
несчастный горе забывать!
но ты не русский, мой гиря,
креститься - и я твой - клянуся
над прах мать мой,
навек твой быть соглашуся.
ты давно уж я любить,
твой слово всегда внимать,
когда ж случаться — что я спать —
во сон твой образ обнимать!
и то уж грех, — но так и быть,
пусть бог мы в мир тот рассудить!
закон наш все велеть любить,
и за ты ужель осуждать?""—
так дева с горестный лицо
гиря вера объяснять;
но безнадежность в она свинец
на сердце трепетный лежать!
черкес в раздумье долго быть,
кругом глаз его блуждать,
на дева они останавливать,
они огонь страсть пылать.
""мария!...нет, закон отец
я сохранять в душа до гроб!
менять закон...я не таков;
с ты оставаться мы оба —
ты христианка, я черкес,
и верный честь и закон,
я взлелеять темный лес
и я внимать лишь шашка звон!
свобода быть всегда кумир
в мой гора, лес, на битва
и не взять я целый мир
за мой закон, мой молитва.
за куча золото купить
мочь я весь, что желать...
себя ж стыд я посрамлять —
под строгий казнь не дерзать!
пусть я гяур прослывать,
пусть я уздень последний быть,
но мой закон я не забывать
и ваш вера не принимать.
ты ж любить!...и смерть не в сила
мой любовь охлаждать,
я не мочь в мой порыв,
ты весь страсть изображать!
она кипеть в грудь мятежный,
как в море черный грозный вал,
и уничтожать страсть нежный
один лишь в сила мой кинжал!
тогда забывать про гирей,
никто не вспомнить про он,
лишь дева русский — краснеть
рассказывать повесть весь он.""
так говорить кавказ житель,
невинный дева искуситель;
пред он как лилия бледный
в раздумье горестный она
с глава поникать стоять,
потом с девический стыд
останавливать свой взор на немой
он решительно сказать:
—""нет, нет гиря, не умирать!
пусть быть я твой подруга!
пусть я затворить дверь в рай.
......
я отдаваться ты гиря,—
быть друг дева до могила,
что быть в жизнь я мой,
коль быть врознь с ты милый?""
и дева бедный в рука
черкес храбрый лежать!
а среди звезда — на небо
луна, как шар златой сиять.
с тот самый пора мария нет,
никто не знать где мария, —
и к бедный хижина на след
бугор нападывать снеговой.
но в тоже время и черкес,
куда пропадать—не постигать!. . .
лишь над могила темный лес
уныло с ветер завывать!
"
"151","BL","B_64_1844_Annenkova.txt","Анненкова В. Н.","Русалка",1844,"быть вечер, над синий река
русалка плескаться волна
то белый пеня рука
то тихо скользить с облако!

как звезда, закат облако,
она колебать река,
и с она весь небо скользить
и ложе шелковый она быть!

и пена с коса золотой
она выжимать струя,
и тихо, волна под журчание
запевать в вечерний молчание:

обвевать я пояс волна,
лобзать я тихий лобзание
навь я волшебный сон
роскошный свой трепетание!

полный ты любовь волна —
когда полночь луна
нисходить море к изголовье —
объяться с ты с любовь!

полный ты, я знать любовь
миров отражать семья
сливаться с закат пурпурный
иль с небо колебаться лазурный!

но видеть я, рыцарь мой там
к холодный приникать он песок,
но что ж не прийти он со я
объяться, плескать под луна ?

к что ж я лазурь око
поспорить с лазурь твой ?
к что же с луна серебристый
трепетать по грудь холмистый?

когда он бесчувственный и тихий,
не слышать призвание мой?
так хорошо песок к изголовье
припадать, задремать я с любовь!

и вместе, в сияние луна
повеять мы тихий сон;
и волна над он, надо я
заплескивать, объяться с луна!

так петь русалка, и она
до небо ль, закат луч?
и тихо скользить с облако
искать красавец уста!

и в сладостный грусть свой
с он не сводить око
и к витязь тихо ласкаться
как волна с луна целоваться!
"
"152","BL","B_65_1844_Annenkova_Lerm.txt","Анненкова В. Н.","Баллада. Югельский барон",1844,"до рассвет подниматься, перо очинить
            знаменитый югельский барон.
и кусать он, и рвать, и писать, и строчить
            письмецо к свой сашенька он.
и он крикнуть: мой паж! мой малютка! скоро!
            подходить!.. что робеть ты так!
и к он подходить долговязый лакей,
            тридцатипятилетний дурак.
вот!.. взять письмецо ты к невеста мой
            и на почта его относить!
и потом пирог, сухарь, крендель, 
            чего хотеть, в награда просить!
сухарь не хотеть и письмо не взять,
            хоть расплакаться, высокий барон,
а захотеть узнавать, я сказать почему,
            нет!.. уж хорошо смолчать и поклон,
паж!.. хотеть я узнавать!.. нет! позволять я смолчать!
           ""говорить!..""""за невеста твой
обожатель рать, кто бы мочь сосчитать?
            и в разлука ты вверяться она!
не девица ль она?.. и один ли верный?
            мы ли думать на север, там,
все вздыхать она, одинокий, бледный;
            мы ли веровать женский слово?
иль один обольщать, изумленный, увлекать
            ты невеста милый свой?
нет!... высокий барон, ты пора я смешной,
            и письмо не отправлять я к она!
рассмеяться барон, так уверять быть он,
            ты малютка, мой паж молодой!
знать!.. ты сам ослеплять! знать! у северный жена
            не в размолвка обет с душа!
там девица верный, постоянный жена;
            север сила ли только большой?
жизнь там вера полный, счастие там сторона,
            и послушный там сердце язык!
мелкий птица, как везде, нет в орлиный гнездо,
            там я выбирать невеста себя,
не изменять нигде; -- она, как вечный звезда,
            она вверяться, как сам судьба!
так!.. снег в сторона, быть верный я!
            паж невольно барон внимать,
и без слово, в тишина, он сознаваться в вино
            и на почта с письмо побежать!
"
"153","BL","B_66_1844_Lermontov.txt","Лермонтов М. Ю.","Незабудка",1844,"в старинный год человек быть
совсем не то, что в наш день;
(коль в мир быть любовь) любить
чистосердечный они.
о древний верность, конечно,
слыхать как-нибудь и вы,
но как сказание молва
все дело перепортить вечно,
то я вы точный образец
хотеть представлять наконец.
у влага ручеек холодный,
под тень липовый ветвь,
не опасаться злой око,
однажды рыцарь благородный
сидеть с любезный свой...
тихонько ручка молодой
она красавец обнимать.
полный невинный простота,
беседа мирный течь.

""друг, не клянися я напрасно, —
сказать дева: верить я,
ясный, чистый любовь твой,
как этот звонкий струя,
как этот свод над мы ясный;
но как она в ты сильный,
еще не знать. — посмотреть-ка,
там рдеть пышный гвоздик,
но нет: гвоздик не нужный;
подалее, как ты унылый,
чуть видный голубой цветок...
сорвать же я он, мой милый:
он для любовь не так далекий!""

вскакивать мой рыцарь, восхищенный
ее душевный простота;
через ручей прыгнуть, стрела
лететь он цветик драгоценный
сорвать поспешный рука...
уж близко цель его стремление,
как вдруг под он (ужасный вид)
земля неверный дрожать,
он вязнуть, нет он спасение!..
взор кинуть полный весь огонь
свой красавица безгласный,
""прощать, не позабывать я!""
восклицать юноша несчастный;
и миг пагубный цветок
схватывать рука безнадежный;
и сердце пылкий в залог
он он кинуть дева нежный.

цветок печальный с этот пора
любовь дорогой; сердце биться,
когда он примечать взор.
он незабудка зваться;
в место сырой, вблизи болото,
как бы страшиться прикосновение,
он искать там уединение;
и цвет небо он цвести,
где смерть нет и нет забвение...
вот повесть конец мой;
судить: быль иль небылица.
а виноватый ли девица —
сказать, верно, совесть она!
"
"154","BL","B_67_1844_Lermontov.txt","Лермонтов М. Ю.","Сон",1844,"в полдневный жар в долина дагестан
с свинец в грудь лежать недвижимый я;
глубокий еще дымиться рана,
по капля кровь точилася мой.

лежать один я на песок долина;
уступ скала теснилися кругом,
и солнце жечь их желтый вершина
и жечь я — но спать я мертвый сон.

и сниться я сиять огонь
вечерний пир, в родимый сторона.
меж юный жена, увенчивать цветок,
идти разговор веселый обо я.

но в разговор веселый не вступать,
сидеть там задумчиво один,
и в грустный сон душа ее младой
бог знать чем быть погружать;

и сниться она долина дагестан;
знакомый труп лежать в долина тот;
в его грудь дымиться чернеть рана,
и кровь литься хладеть струя.
"
"155","BL","B_68_1844_Lermontov.txt","Лермонтов М. Ю.","Морская царевна",1843,"в море царевич купать конь;
слышать:""царевич! взглядывать на я!""

фыркать конь и ухо прясть,
брызгать и плескать и даль плыть.

слышать царевич:""я царский дочь!
хотеть провесть ты с царевна ночь?""

вот показываться рука из вода,
ловить за кисть шелковый узда.

выходить младой потом голова;
в коса вплелася морской трава.

синий око любовь гореть;
брызги на шея как жемчуг дрожать.

мыслить царевич:""добро же! постой!""
за коса ловко схватывать он рука.

держать, рука боевой сильный:
плакать и молить и биться она.

к берег витязь отважно плыть;
выплывать; товарищ громко звать.

""она вы! сходиться, лихой друг!
глянуть, как биться добыча мой...

что ж вы стоять смущенный толпа?
али краса не видать такой?""

вот оглянуться царевич назад:
ахнуть! померкнуть торжествовать взгляд.

видеть, лежать на песок золото
чудо морской с зеленый хвост;

хвост чешуя змеиный покрывать,
весь замирать, свиваться дрожать;

пена струя сбегать с чело,
око одевать смертельный мгла.

бледный рука хватать песок;
шептать уста непонятный упрек...

ехать царевич задумчиво прочь.
быть он помнить про царский дочь!
"
